Sno,Date,minute,Hour,Day_of_week,Day_of_year,Latitude loc 14,Longitude loc15,icon,windSpeed,visibility,Accident,,,
2787,43589,5,10,7,124,17.4492773,78.4183478,partly-cloudy-day,3.82,16.093,1,,,
2788,43589,5,12,7,124,17.5196675,78.3778542,partly-cloudy-day,3.87,16.093,1,,,
2789,43589,15,14,7,124,17.3948227,78.4290079,partly-cloudy-night,4.16,16.093,1,,,
2790,43589,25,16,7,124,17.4302094,78.5107801,partly-cloudy-night,4.56,16.093,1,,,
2791,43589,45,17,7,124,17.3573882,78.5112407,partly-cloudy-night,4.3,16.093,1,,,
2792,43589,50,18,7,124,17.4400802,78.3489168,clear-night,4.15,16.093,1,,,
2793,43589,50,19,7,124,17.491595,78.2920407,clear-night,4.18,16.093,1,,,
2794,43589,30,20,7,124,17.2619301,78.387971,partly-cloudy-night,4.17,16.093,1,,,
2795,43589,25,22,7,124,17.5502182,78.3358612,clear-night,4.11,16.093,1,,,
2796,43589,42,22,7,124,17.4698577,78.3578246,clear-night,4.24,16.093,1,,,
2797,43590,20,18,1,125,17.3990023,78.4156933,clear-night,2.77,16.093,1,,,
2798,43590,19,19,1,125,17.4325894,78.4070691,clear-night,2.68,16.093,1,,,
2799,43591,0,11,2,126,17.4325894,78.4070691,partly-cloudy-day,2.78,16.093,1,,,
2800,43591,40,11,2,126,17.5196675,78.3778542,partly-cloudy-day,2.88,16.093,1,,,
2801,43591,45,14,2,126,17.5186369,78.3962529,partly-cloudy-night,2.09,16.093,1,,,
2802,43591,54,14,2,126,17.4936856,78.3401293,partly-cloudy-night,2.15,16.093,1,,,
2803,43591,27,15,2,126,17.3983774,78.5582652,cloudy,1.69,16.093,1,,,
2804,43591,6,16,2,126,17.2472528,80.1514447,clear-night,3.22,16.093,1,,,
2805,43591,8,16,2,126,17.4388159,78.434546,partly-cloudy-night,1.5,16.093,1,,,
2806,43591,50,17,2,126,17.4033851,78.4149439,partly-cloudy-night,1.88,16.093,1,,,
2807,43591,15,18,2,126,17.4777385,78.510745,cloudy,1.97,16.093,1,,,
2808,43591,52,18,2,126,17.4698577,78.3578246,partly-cloudy-night,2.13,16.093,1,,,
2809,43591,20,19,2,126,17.4033851,78.4149439,partly-cloudy-night,2.21,16.093,1,,,
2810,43591,15,21,2,126,17.4777385,78.510745,partly-cloudy-night,2.27,16.093,1,,,
2811,43591,35,21,2,126,17.4253481,78.5150327,partly-cloudy-night,2.29,16.093,1,,,
2812,43592,0,8,3,127,17.4777385,78.510745,partly-cloudy-day,2.73,16.093,1,,,
2813,43592,0,9,3,127,17.491595,78.2920407,cloudy,3.57,16.093,1,,,
2814,43592,5,9,3,127,17.403307,78.4529396,cloudy,2.9,16.093,1,,,
2815,43592,0,10,3,127,17.4253481,78.5150327,cloudy,2.64,16.093,1,,,
2816,43592,32,10,3,127,17.4305565,78.4270534,cloudy,2.82,16.093,1,,,
2817,43592,5,14,3,127,17.4365995,78.5213601,partly-cloudy-night,1.6,16.093,1,,,
2818,43592,50,14,3,127,17.4657179,78.3464342,clear-night,1.88,16.093,1,,,
2819,43592,15,17,3,127,17.4698577,78.3578246,partly-cloudy-night,2.42,16.093,1,,,
2820,43592,0,18,3,127,17.491595,78.2920407,partly-cloudy-night,2.02,16.093,1,,,
2821,43592,25,18,3,127,17.4833526,78.3870668,partly-cloudy-night,2.1,16.093,1,,,
2822,43592,8,19,3,127,17.3861371,78.4638649,partly-cloudy-night,2.47,16.093,1,,,
2823,43593,16,8,4,128,17.5050234,78.540284,cloudy,4.26,16.093,1,,,
2824,43593,55,8,4,128,17.3443852,78.5182617,cloudy,4.32,16.093,1,,,
2825,43593,58,9,4,128,17.4936856,78.3401293,cloudy,4.36,16.093,1,,,
2826,43593,30,10,4,128,17.4160258,78.4113656,partly-cloudy-day,4.18,16.093,1,,,
2827,43593,55,13,4,128,17.5050234,78.540284,partly-cloudy-night,2.14,16.093,1,,,
2828,43593,25,16,4,128,17.4046741,78.5107083,partly-cloudy-night,1.72,16.093,1,,,
2829,43593,22,17,4,128,17.3680151,78.4748392,partly-cloudy-night,1.64,16.093,1,,,
2830,43593,59,17,4,128,17.3920012,78.4969058,partly-cloudy-night,1.48,16.093,1,,,
2831,43593,20,18,4,128,17.4893666,78.4584987,partly-cloudy-night,1.37,16.093,1,,,
2832,43593,38,18,4,128,17.4893666,78.4584987,partly-cloudy-night,1.44,16.093,1,,,
2833,43594,40,5,5,129,17.416889,78.43867,clear-day,5.15,16.093,1,,,
2834,43594,5,7,5,129,17.4447068,78.4663812,partly-cloudy-day,3.45,9.129,1,,,
2835,43594,40,12,5,129,17.416889,78.43867,partly-cloudy-day,2,16.093,1,,,
2836,43594,50,14,5,129,17.5003026,78.5938192,partly-cloudy-night,1.9,16.093,1,,,
2837,43594,0,21,5,129,17.4105858,78.4652316,partly-cloudy-night,1.87,16.093,1,,,
2838,43594,0,22,5,129,17.4492773,78.4183478,partly-cloudy-night,1.81,16.093,1,,,
2839,43594,0,22,5,129,17.4267948,78.5193163,partly-cloudy-night,1.95,16.093,1,,,
2840,43595,20,11,6,130,17.4400802,78.3489168,partly-cloudy-day,2.36,16.093,1,,,
2841,43595,25,11,6,130,17.3227982,78.5280016,partly-cloudy-day,2.55,16.093,1,,,
2842,43595,0,12,6,130,17.491595,78.2920407,partly-cloudy-day,2.04,16.093,1,,,
2843,43595,30,14,6,130,17.3991274,78.5017083,partly-cloudy-night,2.24,16.093,1,,,
2844,43595,0,17,6,130,17.3852774,78.5277506,partly-cloudy-night,1.65,16.093,1,,,
2845,43595,15,18,6,130,17.4160258,78.4113656,partly-cloudy-night,1.56,16.093,1,,,
2846,43595,0,19,6,130,17.491595,78.2920407,partly-cloudy-night,1.4,16.093,1,,,
2847,43595,0,19,6,130,17.4399295,78.4982741,partly-cloudy-night,1.62,16.093,1,,,
2848,43595,30,19,6,130,17.444458,78.5313007,partly-cloudy-night,1.66,16.093,1,,,
2849,43595,55,20,6,130,17.4325894,78.4070691,partly-cloudy-night,1.44,16.093,1,,,
2850,43596,5,0,7,131,17.4325894,78.4070691,clear-night,0.62,16.093,1,,,
2851,43596,30,12,7,131,17.4325894,78.4070691,partly-cloudy-day,3.04,16.093,1,,,
2852,43596,5,15,7,131,17.4325894,78.4070691,partly-cloudy-night,3.69,16.093,1,,,
2853,43596,55,16,7,131,17.4325894,78.4070691,partly-cloudy-night,2.1,16.093,1,,,
2854,43596,4,17,7,131,17.4325894,78.4070691,partly-cloudy-night,2.03,16.093,1,,,
2855,43596,36,18,7,131,17.4325894,78.4070691,partly-cloudy-night,1.81,16.093,1,,,
2856,43596,18,20,7,131,17.4325894,78.4070691,partly-cloudy-night,2.3,16.093,1,,,
2857,43596,45,21,7,131,17.4325894,78.4070691,partly-cloudy-night,2.1,16.093,1,,,
2858,43596,20,22,7,131,17.4325894,78.4070691,partly-cloudy-night,2.04,16.093,1,,,
2859,43597,28,2,1,132,17.4325894,78.4070691,partly-cloudy-day,1.88,16.093,1,,,
2860,43597,40,21,1,132,17.4325894,78.4070691,clear-night,2.35,16.093,1,,,
2861,43598,18,0,2,133,17.4325894,78.4070691,clear-night,2.06,16.093,1,,,
2862,43598,58,5,2,133,17.4325894,78.4070691,clear-day,2.2,16.093,1,,,
2863,43598,0,11,2,133,17.4325894,78.4070691,partly-cloudy-day,2.05,16.093,1,,,
2864,43598,0,11,2,133,17.3991274,78.5017083,partly-cloudy-day,2.06,16.093,1,,,
2865,43598,15,12,2,133,17.4325894,78.4070691,partly-cloudy-day,2.4,16.093,1,,,
2866,43598,2,13,2,133,17.4046741,78.5107083,partly-cloudy-day,2.06,16.093,1,,,
2867,43598,50,13,2,133,17.3990023,78.4156933,partly-cloudy-night,2.23,16.093,1,,,
2868,43598,20,20,2,133,17.3957847,78.4311944,partly-cloudy-night,2.64,16.093,1,,,
2869,43598,40,20,2,133,17.492838,78.5469015,partly-cloudy-night,2.55,16.093,1,,,
2870,43599,34,4,3,134,17.492838,78.5469015,clear-day,2.95,16.093,1,,,
2871,43599,15,6,3,134,17.4747785,78.3102918,clear-day,5.02,16.093,1,,,
2872,43599,20,6,3,134,17.3073458,78.5902143,clear-day,2.99,16.093,1,,,
2873,43599,15,10,3,134,17.3945736,78.4247435,partly-cloudy-day,3.15,16.093,1,,,
2874,43599,25,10,3,134,17.3574259,78.4616959,partly-cloudy-day,3,16.093,1,,,
2875,43599,20,12,3,134,17.4567682,78.5426602,partly-cloudy-day,1.76,16.093,1,,,
2876,43599,40,12,3,134,17.4321456,78.4384747,partly-cloudy-day,1.9,16.093,1,,,
2877,43599,45,20,3,134,17.3629719,78.3943263,clear-night,1.9,16.093,1,,,
2878,43600,15,9,4,135,17.4492773,78.4183478,partly-cloudy-day,2.72,16.093,1,,,
2879,43600,35,15,4,135,17.4936856,78.3401293,partly-cloudy-night,2.7,16.093,1,,,
2880,43600,5,18,4,135,17.4213978,78.4000597,clear-night,2.43,16.093,1,,,
2881,43600,40,18,4,135,17.4841683,78.3602942,clear-night,2.66,16.093,1,,,
2882,43600,30,20,4,135,17.5502182,78.3358612,clear-night,2.78,16.093,1,,,
2883,43600,10,22,4,135,17.4698577,78.3578246,clear-night,2.7,16.093,1,,,
2884,43600,45,23,4,135,17.3990023,78.4156933,clear-night,2.24,16.093,1,,,
2885,43601,25,1,5,136,17.4841683,78.3602942,partly-cloudy-day,2.19,16.093,1,,,
2886,43601,40,11,5,136,17.3507756,78.2860538,partly-cloudy-day,4.45,16.093,1,,,
2887,43601,45,11,5,136,17.5502182,78.3358612,partly-cloudy-day,4.86,16.093,1,,,
2888,43601,30,14,5,136,17.4284213,78.5279593,clear-night,2.27,16.093,1,,,
2889,43601,30,14,5,136,17.4164876,78.5135489,clear-night,2.3,16.093,1,,,
2890,43601,5,16,5,136,17.5366218,78.4844811,clear-night,1.46,16.093,1,,,
2891,43601,45,16,5,136,17.4062155,78.3763486,clear-night,1.53,16.093,1,,,
2892,43601,22,18,5,136,17.4056632,78.5087393,clear-night,1.53,16.093,1,,,
2893,43601,20,21,5,136,17.4325894,78.4070691,clear-night,1.77,16.093,1,,,
2894,43602,15,8,6,137,17.4698577,78.3578246,partly-cloudy-day,2.77,16.093,1,,,
2895,43602,56,8,6,137,17.3948227,78.4290079,partly-cloudy-day,2.55,16.093,1,,,
2896,43602,0,10,6,137,17.3957847,78.4311944,partly-cloudy-day,2.72,16.093,1,,,
2897,43602,35,12,6,137,17.4698577,78.3578246,partly-cloudy-day,2.55,16.093,1,,,
2898,43602,50,12,6,137,17.3957847,78.4311944,partly-cloudy-day,2.55,16.093,1,,,
2899,43602,0,16,6,137,17.4698577,78.3578246,clear-night,2.58,16.093,1,,,
2900,43602,20,16,6,137,17.4698577,78.3578246,partly-cloudy-night,2.63,16.093,1,,,
2901,43602,15,21,6,137,17.4503375,78.5322481,clear-night,1.66,16.093,1,,,
2902,43602,20,22,6,137,17.4033851,78.4149439,clear-night,1.32,16.093,1,,,
2903,43603,40,11,7,138,17.3789045,78.4680902,clear-day,2.19,16.093,1,,,
2904,43603,10,17,7,138,17.4949675,78.4112384,partly-cloudy-night,1.69,16.093,1,,,
2905,43603,39,17,7,138,17.5186369,78.3962529,partly-cloudy-night,1.77,16.093,1,,,
2906,43603,50,17,7,138,17.4698577,78.3578246,partly-cloudy-night,1.77,16.093,1,,,
2907,43603,20,18,7,138,17.4569287,78.3987793,partly-cloudy-night,1.61,16.093,1,,,
2908,43603,20,20,7,138,17.3052765,78.5253226,clear-night,1.44,16.093,1,,,
2909,43603,43,20,7,138,17.3684658,78.5315941,partly-cloudy-night,1.66,16.093,1,,,
2910,43603,50,21,7,138,17.416889,78.43867,partly-cloudy-night,1.97,16.093,1,,,
2911,43603,35,22,7,138,17.3985568,78.4929521,clear-night,1.79,16.093,1,,,
2912,43604,10,0,1,139,17.5196675,78.3778542,partly-cloudy-night,3.76,16.093,1,,,
2913,43604,20,0,1,139,17.491595,78.2920407,partly-cloudy-day,4.01,16.093,1,,,
2914,43604,30,0,1,139,17.3983774,78.5582652,clear-day,3.06,16.093,1,,,
2915,43604,30,6,1,139,17.5196675,78.3778542,clear-day,1.76,16.093,1,,,
2916,43604,0,11,1,139,17.4492773,78.4183478,clear-day,2.07,16.093,1,,,
2917,43604,30,11,1,139,17.4020637,78.4840052,clear-day,2.01,16.093,1,,,
2918,43605,35,10,2,140,17.4503375,78.5322481,partly-cloudy-day,1.97,16.093,1,,,
2919,43605,0,14,2,140,17.4459764,78.3860786,clear-night,2.06,16.093,1,,,
2920,43605,20,14,2,140,17.4698577,78.3578246,clear-night,2.16,16.093,1,,,
2921,43605,20,18,2,140,17.4698577,78.3578246,partly-cloudy-night,2.73,16.093,1,,,
2922,43606,15,13,3,141,17.4305565,78.4270534,partly-cloudy-night,2.6,16.093,1,,,
2923,43606,45,14,3,141,17.416889,78.43867,partly-cloudy-night,3.02,16.093,1,,,
2924,43606,30,16,3,141,17.416889,78.43867,partly-cloudy-night,3.46,16.093,1,,,
2925,43606,40,16,3,141,17.5196675,78.3778542,partly-cloudy-night,3.96,16.093,1,,,
2926,43606,0,17,3,141,17.4523906,78.5060029,partly-cloudy-night,3.76,16.093,1,,,
2927,43606,40,17,3,141,17.3957847,78.4311944,partly-cloudy-night,3.19,16.093,1,,,
2928,43606,45,18,3,141,17.4253481,78.5150327,partly-cloudy-night,3,16.093,1,,,
2929,43606,0,20,3,141,17.5050234,78.540284,partly-cloudy-night,3.15,16.093,1,,,
2930,43606,29,21,3,141,17.3698887,78.4304712,partly-cloudy-night,2.8,16.093,1,,,
2931,43606,21,22,3,141,17.4062155,78.3763486,partly-cloudy-night,2.82,16.093,1,,,
2932,43607,30,7,4,142,17.4077591,78.4268703,partly-cloudy-day,1.12,16.093,1,,,
2933,43607,0,8,4,142,17.4492773,78.4183478,partly-cloudy-day,1.13,16.093,1,,,
2934,43607,0,8,4,142,17.5021509,78.4716424,partly-cloudy-day,1.08,16.093,1,,,
2935,43607,0,8,4,142,17.3668729,78.5242003,partly-cloudy-day,1.09,16.093,1,,,
2936,43607,0,10,4,142,17.3938227,78.4834733,partly-cloudy-day,2.34,16.093,1,,,
2937,43607,10,10,4,142,17.5159882,78.2988637,partly-cloudy-day,1.92,16.093,1,,,
2938,43607,18,13,4,142,17.416889,78.43867,partly-cloudy-night,2.19,15.474,1,,,
2939,43607,0,14,4,142,17.416889,78.43867,partly-cloudy-night,2.76,16.093,1,,,
2940,43607,30,15,4,142,17.5186369,78.3962529,partly-cloudy-night,2.5,16.093,1,,,
2941,43607,20,20,4,142,17.492838,78.5469015,clear-night,3.16,16.093,1,,,
2942,43607,50,20,4,142,17.3714737,78.5695016,clear-night,3.02,16.093,1,,,
2943,43608,0,9,5,143,17.3858323,78.4794274,partly-cloudy-day,1.4,16.093,1,,,
2944,43608,10,9,5,143,17.4321456,78.4384747,partly-cloudy-day,1.55,16.093,1,,,
2945,43608,30,9,5,143,17.3852774,78.5277506,partly-cloudy-day,2.11,16.093,1,,,
2946,43608,0,12,5,143,17.4534663,78.4130138,partly-cloudy-day,3.61,16.093,1,,,
2947,43608,38,13,5,143,17.4833526,78.3870668,partly-cloudy-night,2.81,16.093,1,,,
2948,43608,58,13,5,143,17.6351238,78.4022158,partly-cloudy-night,2.73,16.093,1,,,
2949,43608,28,15,5,143,17.5502182,78.3358612,partly-cloudy-night,2.61,16.093,1,,,
2950,43608,50,16,5,143,17.3806863,78.3244788,partly-cloudy-night,2.63,16.093,1,,,
2951,43609,32,6,6,144,17.4698577,78.3578246,partly-cloudy-day,2.02,16.093,1,,,
2952,43609,3,14,6,144,17.4237128,78.4584013,partly-cloudy-night,1.36,16.093,1,,,
2953,43609,20,14,6,144,17.4930135,78.4057506,partly-cloudy-night,1.59,16.093,1,,,
2954,43609,50,16,6,144,17.4930135,78.4057506,partly-cloudy-night,1.41,16.093,1,,,
2955,43609,10,17,6,144,17.4841683,78.3602942,partly-cloudy-night,1.52,16.093,1,,,
2956,43609,45,17,6,144,17.3948227,78.4290079,partly-cloudy-night,1.89,16.093,1,,,
2957,43609,20,20,6,144,17.416889,78.43867,partly-cloudy-night,2.14,16.093,1,,,
2958,43609,33,20,6,144,17.4160258,78.4113656,partly-cloudy-night,2.19,16.093,1,,,
2959,43610,28,5,7,145,17.4033851,78.4149439,clear-day,4.08,16.093,1,,,
2960,43610,10,9,7,145,17.4841683,78.3602942,partly-cloudy-day,3.33,16.093,1,,,
2961,43610,15,9,7,145,17.4033851,78.4149439,partly-cloudy-day,3.14,16.093,1,,,
2962,43610,51,9,7,145,17.2901456,78.4936632,partly-cloudy-day,2.75,16.093,1,,,
2963,43610,0,10,7,145,17.4160258,78.4113656,partly-cloudy-day,3.05,16.093,1,,,
2964,43610,4,11,7,145,17.4253481,78.5150327,partly-cloudy-day,3,16.093,1,,,
2965,43610,5,11,7,145,17.3073458,78.5902143,partly-cloudy-day,2.98,16.093,1,,,
2966,43610,10,11,7,145,17.4300625,78.5415931,partly-cloudy-day,3.03,16.093,1,,,
2967,43610,35,11,7,145,17.4698577,78.3578246,clear-day,3.26,16.093,1,,,
2968,43610,49,11,7,145,17.4033851,78.4149439,partly-cloudy-day,3.18,16.093,1,,,
2969,43610,50,11,7,145,17.4698577,78.3578246,partly-cloudy-day,3.27,16.093,1,,,
2970,43610,55,11,7,145,17.4160258,78.4113656,partly-cloudy-day,3.19,16.093,1,,,
2971,43610,18,12,7,145,17.2901456,78.4936632,partly-cloudy-day,3.54,16.093,1,,,
2972,43610,39,12,7,145,17.3990023,78.4156933,partly-cloudy-day,3.28,16.093,1,,,
2973,43610,0,13,7,145,17.403307,78.4529396,partly-cloudy-day,3.31,16.093,1,,,
2974,43610,0,13,7,145,17.491595,78.2920407,partly-cloudy-day,3.02,16.093,1,,,
2975,43610,10,14,7,145,17.4164876,78.5135489,partly-cloudy-night,2.76,16.093,1,,,
2976,43610,25,16,7,145,17.3535583,78.4989098,partly-cloudy-night,1.96,16.093,1,,,
2977,43610,5,17,7,145,17.5050234,78.540284,partly-cloudy-night,1.58,16.093,1,,,
2978,43610,18,17,7,145,17.3088602,78.5062362,partly-cloudy-night,1.58,16.093,1,,,
2979,43610,15,19,7,145,17.3457176,78.5522296,partly-cloudy-night,2.15,16.093,1,,,
2980,43610,0,20,7,145,17.3963738,78.4680902,partly-cloudy-night,2.83,16.093,1,,,
2981,43610,10,22,7,145,17.3963738,78.4680902,partly-cloudy-night,3.8,16.093,1,,,
2982,43611,55,0,1,146,17.4949675,78.4112384,clear-day,4.33,16.093,1,,,
2983,43611,8,4,1,146,17.4967016,78.5066233,clear-day,4.78,16.093,1,,,
2984,43611,15,7,1,146,17.4009377,78.4965043,clear-day,2.43,16.093,1,,,
2985,43611,16,16,1,146,17.4062155,78.3763486,partly-cloudy-night,2.4,16.093,1,,,
2986,43612,15,8,2,147,17.4062155,78.3763486,partly-cloudy-day,2.73,16.093,1,,,
2987,43612,48,8,2,147,17.4336762,78.5545455,partly-cloudy-day,2.31,16.093,1,,,
2988,43612,0,9,2,147,17.416889,78.43867,partly-cloudy-day,2.38,16.093,1,,,
2989,43612,33,10,2,147,17.4836979,78.3158338,partly-cloudy-day,2.77,16.093,1,,,
2990,43612,10,11,2,147,17.4958171,78.5128388,partly-cloudy-day,1.9,16.093,1,,,
2991,43612,20,12,2,147,17.3964311,78.4815879,partly-cloudy-day,2.09,16.093,1,,,
2992,43612,10,17,2,147,17.465909,78.4600974,partly-cloudy-night,0.69,14.404,1,,,
2993,43612,20,18,2,147,17.4698577,78.3578246,partly-cloudy-night,1.58,16.093,1,,,
2994,43612,22,22,2,147,17.5186369,78.3962529,partly-cloudy-night,2.68,16.093,1,,,
2995,43612,55,22,2,147,17.465909,78.4600974,partly-cloudy-night,2.94,16.093,1,,,
2996,43613,13,6,3,148,17.4136846,78.4922829,clear-day,2.04,16.093,1,,,
2997,43613,5,8,3,148,17.5287427,78.266725,clear-day,3.83,16.093,1,,,
2998,43613,15,8,3,148,17.3638521,78.4595644,clear-day,2.97,16.093,1,,,
2999,43613,5,9,3,148,17.4930135,78.4057506,clear-day,3,16.093,1,,,
3000,43613,30,10,3,148,17.4447068,78.4663812,clear-day,2.63,9.129,1,,,
3001,43613,30,11,3,148,17.4302094,78.5107801,clear-day,2.02,16.093,1,,,
3002,43613,42,11,3,148,17.4033851,78.4149439,clear-day,1.98,16.093,1,,,
3003,43613,45,12,3,148,17.4492773,78.4183478,clear-day,1.61,16.093,1,,,
3004,43613,45,14,3,148,17.4833526,78.3870668,partly-cloudy-night,1.21,16.093,1,,,
3005,43613,50,17,3,148,17.3040747,78.5364481,cloudy,1.61,16.093,1,,,
3006,43613,55,17,3,148,17.4160258,78.4113656,partly-cloudy-night,1.95,16.093,1,,,
3007,43613,0,18,3,148,17.4253481,78.5150327,cloudy,1.92,16.093,1,,,
3008,43613,20,18,3,148,17.5196675,78.3778542,partly-cloudy-night,2.15,16.093,1,,,
3009,43613,20,20,3,148,17.4698577,78.3578246,partly-cloudy-night,1.48,16.093,1,,,
3010,43613,15,21,3,148,17.4253481,78.5150327,partly-cloudy-night,2.02,16.093,1,,,
3011,43613,6,22,3,148,17.3574639,78.5109914,partly-cloudy-night,2.25,16.093,1,,,
3012,43614,5,8,4,149,17.4567682,78.5426602,partly-cloudy-day,2.45,16.093,1,,,
3013,43614,35,14,4,149,17.4934113,78.3277948,partly-cloudy-night,2.15,16.093,1,,,
3014,43614,55,17,4,149,17.4614542,78.5004381,partly-cloudy-night,3.99,16.093,1,,,
3015,43614,30,18,4,149,17.3698887,78.4304712,partly-cloudy-night,4.03,16.093,1,,,
3016,43614,3,20,4,149,17.4958171,78.5128388,partly-cloudy-night,3.61,16.093,1,,,
3017,43615,55,7,5,150,17.4447068,78.4663812,partly-cloudy-day,2.54,9.129,1,,,
3018,43615,25,9,5,150,17.4447068,78.4663812,partly-cloudy-day,1.73,9.129,1,,,
3019,43615,10,11,5,150,17.416889,78.43867,partly-cloudy-day,3.4,16.093,1,,,
3020,43615,5,14,5,150,17.416889,78.43867,partly-cloudy-night,2.93,16.093,1,,,
3021,43615,55,14,5,150,17.4093433,78.4819903,partly-cloudy-night,3.32,16.093,1,,,
3022,43615,32,16,5,150,17.4698577,78.3578246,partly-cloudy-night,3.44,16.093,1,,,
3023,43615,32,16,5,150,17.416889,78.43867,partly-cloudy-night,3.83,16.093,1,,,
3024,43615,48,16,5,150,17.4020637,78.4840052,partly-cloudy-night,4.27,16.093,1,,,
3025,43615,15,17,5,150,17.491595,78.2920407,partly-cloudy-night,3.28,16.093,1,,,
3026,43615,0,20,5,150,17.403307,78.4529396,partly-cloudy-night,3.48,16.093,1,,,
3027,43616,20,12,6,151,17.403307,78.4529396,partly-cloudy-day,2.27,16.093,1,,,
3028,43616,30,16,6,151,17.5349627,78.4022446,cloudy,3.24,16.093,1,,,
3029,43616,45,22,6,151,17.3894881,78.3576404,clear-night,4.8,16.093,1,,,
3030,43617,50,3,7,152,17.4698577,78.3578246,cloudy,4.74,16.093,1,,,
3031,43617,55,8,7,152,17.4160258,78.4113656,cloudy,2.34,16.093,1,,,
3032,43617,55,12,7,152,17.4340479,78.4269776,partly-cloudy-day,2.4,16.093,1,,,
3033,43617,45,14,7,152,17.3990023,78.4156933,partly-cloudy-night,2.17,16.093,1,,,
3034,43617,50,14,7,152,17.4967016,78.5066233,partly-cloudy-night,1.93,16.093,1,,,
3035,43617,56,14,7,152,17.4033851,78.4149439,partly-cloudy-night,2.13,16.093,1,,,
3036,43617,52,15,7,152,17.4492773,78.4183478,partly-cloudy-night,1.68,16.093,1,,,
3037,43617,2,16,7,152,17.5287427,78.266725,partly-cloudy-night,1.73,13.566,1,,,
3038,43617,2,16,7,152,17.4062155,78.3763486,partly-cloudy-night,1.93,16.093,1,,,
3039,43617,50,18,7,152,17.4400802,78.3489168,partly-cloudy-night,2.04,16.093,1,,,
3040,43617,30,19,7,152,17.3990023,78.4156933,partly-cloudy-night,2.1,16.093,1,,,
3041,43617,38,20,7,152,17.4136846,78.4922829,cloudy,2.32,16.093,1,,,
3042,43617,10,21,7,152,17.4237128,78.4584013,cloudy,2.6,16.093,1,,,
3043,43618,35,4,1,153,17.4325894,78.4070691,partly-cloudy-day,3.89,16.093,1,,,
3044,43618,30,6,1,153,17.4325894,78.4070691,partly-cloudy-day,2.4,15.325,1,,,
3045,43618,35,8,1,153,17.4325894,78.4070691,partly-cloudy-day,1.84,16.093,1,,,
3046,43618,55,11,1,153,17.4325894,78.4070691,partly-cloudy-day,2.44,16.093,1,,,
3047,43619,25,10,2,154,17.4325894,78.4070691,partly-cloudy-day,3.63,16.093,1,,,
3048,43619,20,12,2,154,17.4325894,78.4070691,partly-cloudy-day,4.35,16.093,1,,,
3049,43619,20,12,2,154,17.4325894,78.4070691,partly-cloudy-day,4.35,16.093,1,,,
3050,43619,40,14,2,154,17.4062155,78.3763486,cloudy,4.34,15.23,1,,,
3051,43619,40,14,2,154,17.4325894,78.4070691,cloudy,4.19,14.46,1,,,
3052,43619,35,18,2,154,17.4325894,78.4070691,cloudy,4.66,16.093,1,,,
3053,43619,30,20,2,154,17.4062155,78.3763486,cloudy,4.52,16.093,1,,,
3054,43619,0,23,2,154,17.3507756,78.2860538,cloudy,4.21,16.093,1,,,
3055,43619,15,23,2,154,17.4747785,78.3102918,cloudy,3.76,16.093,1,,,
3056,43620,45,3,3,155,17.3684658,78.5315941,cloudy,2.66,16.093,1,,,
3057,43620,10,4,3,155,17.4229906,78.4066178,cloudy,2.88,16.093,1,,,
3058,43620,4,9,3,155,17.4325894,78.4070691,partly-cloudy-day,2.27,16.093,1,,,
3059,43620,55,11,3,155,17.4325894,78.4070691,partly-cloudy-day,2.04,16.093,1,,,
3060,43620,50,13,3,155,17.4325894,78.4070691,partly-cloudy-night,1.57,16.093,1,,,
3061,43620,55,14,3,155,17.4325894,78.4070691,partly-cloudy-night,1.51,16.093,1,,,
3062,43620,20,15,3,155,17.4698577,78.3578246,partly-cloudy-night,1.68,16.093,1,,,
3063,43620,0,16,3,155,17.3495387,78.3601591,partly-cloudy-night,2.22,16.093,1,,,
3064,43620,20,16,3,155,17.3495387,78.3601591,partly-cloudy-night,2.47,16.093,1,,,
3065,43620,20,16,3,155,17.4485835,78.3908035,partly-cloudy-night,2.35,16.093,1,,,
3066,43620,0,20,3,155,17.4492773,78.4183478,cloudy,3.98,16.093,1,,,
3067,43620,0,21,3,155,17.4546797,78.5192298,cloudy,4.07,16.093,1,,,
3068,43620,15,21,3,155,17.4958171,78.5128388,cloudy,4.03,16.093,1,,,
3069,43620,12,22,3,155,17.3983774,78.5582652,cloudy,4.2,16.093,1,,,
3070,43621,40,5,4,156,17.4159668,78.4327392,partly-cloudy-day,3.24,16.093,1,,,
3071,43621,15,9,4,156,17.4399295,78.4982741,partly-cloudy-day,2.59,16.093,1,,,
3072,43621,25,15,4,156,17.4399295,78.4982741,partly-cloudy-night,1.49,16.093,1,,,
3073,43621,40,17,4,156,17.4399295,78.4982741,partly-cloudy-night,4.58,16.093,1,,,
3074,43621,0,18,4,156,17.4447068,78.4663812,partly-cloudy-night,5.05,16.093,1,,,
3075,43621,34,18,4,156,17.4025719,78.4933081,partly-cloudy-night,5.08,16.093,1,,,
3076,43621,45,18,4,156,17.3052765,78.5253226,partly-cloudy-night,4.68,16.093,1,,,
3077,43621,0,20,4,156,17.4302094,78.5107801,partly-cloudy-night,5.02,16.093,1,,,
3078,43621,50,23,4,156,17.3658225,78.4142728,partly-cloudy-night,5.27,16.093,1,,,
3079,43622,20,3,5,157,17.4698577,78.3578246,partly-cloudy-day,6.3,16.093,1,,,
3080,43622,55,6,5,157,17.3088602,78.5062362,partly-cloudy-day,3.67,16.093,1,,,
